,_index,_type,_id,_score,author,timestamp,message,tokenize_message,tanslated_text,language,polarity,subjectivity,sentiment,country,hashtags,keyword,sentiment_ML
255,tweets-sentiment_2,new-tweet,h_I7VG0BakvBqqeYC5SG,1.0,irish22shop,2019-09-21T14:20:30+00:00,Sorteo de 2 entradas Golden Circle del concierto de Rosalia en Madrid 10/12/19 en nuestra página de Instagram. https://t.co/6WxPzvjJYn,"['sorte', 'de', '2', 'entrad', 'gold', 'circl', 'del', 'conciert', 'de', 'rosali', 'en', 'madr', '10/12/19', 'en', 'nuestr', 'pagin', 'de', 'instagram', '.', 'https', ':', '//t.co/6wxpzvjjyn']",Sorteo de 2 entradas Golden Circle del concierto de Rosalia en Madrid 10/12/19 en nuestra página de Instagram. https://t.co/6WxPzvjJYn,,0.3,0.5,positive,,,['rosalia'],negative
256,tweets-sentiment_2,new-tweet,M_I6VG0BakvBqqeY05Sp,1.0,Pxvloandthesky,2019-09-21T14:28:08+00:00,RT @karlasliar: las entradas de los últimos conciertos de rosalía en menos de 15 minutos? https://t.co/8T0Z4LuQ5O,"['rt', '@', 'karlasli', ':', 'las', 'entrad', 'de', 'los', 'ultim', 'conciert', 'de', 'rosal', 'en', 'men', 'de', '15', 'minut', '?', 'https', ':', '//t.co/8t0z4luq5']",RT @karlasliar: las entradas de los últimos conciertos de rosalía en menos de 15 minutos? https://t.co/8T0Z4LuQ5O,,0.0,0.0,neutral,,,['rosalia'],neutral
257,tweets-sentiment_2,new-tweet,gvI7VG0BakvBqqeYAZTb,1.0,mariiafuentess,2019-09-21T14:21:04+00:00,como no consiga entradas para el segundo concierto en barcelona de rosalia me tiro por la ventana,"['com', 'no', 'consig', 'entrad', 'par', 'el', 'segund', 'conciert', 'en', 'barcelon', 'de', 'rosali', 'me', 'tir', 'por', 'la', 'ventan']",como no consiga entradas para el segundo concierto en barcelona de rosalia me tiro por la ventana,,0.0,0.0,neutral,Valencia,,['rosalia'],positive
258,tweets-sentiment_2,new-tweet,ivI7VG0BakvBqqeYEJTn,1.0,KikuNeko27,2019-09-21T14:19:51+00:00,"Marta Ferrusola, la nueva 'Rosalía del 3%' Léelo en: @cronicaglobal https://t.co/bluRLwvGNk","['mart', 'ferrusol', ',', 'la', 'nuev', ""'rosal"", 'del', '3', '%', ""'"", 'leel', 'en', ':', '@', 'cronicaglobal', 'https', ':', '//t.co/blurlwvgnk']","Marta Ferrusola, la nueva 'Rosalía del 3%' Léelo en: @cronicaglobal https://t.co/bluRLwvGNk",,0.0,0.0,neutral,Barcelona,,['rosalia'],negative
259,tweets-sentiment_2,new-tweet,QfI6VG0BakvBqqeY4ZQb,1.0,LauraSalvans7,2019-09-21T14:26:30+00:00,A que hora salen las entradas de rosalia para el 8?,"['a', 'que', 'hor', 'sal', 'las', 'entrad', 'de', 'rosali', 'par', 'el', '8', '?']",A que hora salen las entradas de rosalia para el 8?,,0.0,0.0,neutral,Barcelona,,['rosalia'],neutral
260,tweets-sentiment_2,new-tweet,ePI6VG0BakvBqqeY75Qt,1.0,nievesvallet_,2019-09-21T14:23:32+00:00,RT @Briznilla_: la Rosalía https://t.co/Kt0w0KYCkC,"['rt', '@', 'briznilla_', ':', 'la', 'rosal', 'https', ':', '//t.co/kt0w0kyckc']",RT @Briznilla_: la Rosalía https://t.co/Kt0w0KYCkC,,0.0,0.0,neutral,Madrid,,['rosalia'],neutral
261,tweets-sentiment_2,new-tweet,tvI7VG0BakvBqqeYuZVl,1.0,ElNacionalWeb,2019-09-21T13:56:05+00:00,#ENEntretenimiento Rosalía cerrará su gira El mal querer con conciertos agotados https://t.co/w2aO1vu4Ed  https://t.co/sEfztnQKQH,"['#', 'enentreten', 'rosal', 'cerr', 'su', 'gir', 'el', 'mal', 'quer', 'con', 'conciert', 'agot', 'https', ':', '//t.co/w2ao1vu4', 'https', ':', '//t.co/sefztnqkqh']",#ENEntretenimiento Rosalía cerrará su gira El mal querer con conciertos agotados https://t.co/w2aO1vu4Ed  https://t.co/sEfztnQKQH,,0.0,0.0,neutral,Caracas,Enentretenimiento,['rosalia'],negative
262,tweets-sentiment_2,new-tweet,t_I7VG0BakvBqqeYupW7,1.0,RocioPlz13,2019-09-21T13:55:08+00:00,"RT @GemittaGonzalez: ⚠️busco dos entradas para el concierto de Rosalía en Madrid en pista ⚠️ 
RTTTTTT porfiiiii","['rt', '@', 'gemittagonzalez', ':', '⚠️busc', 'dos', 'entrad', 'par', 'el', 'conciert', 'de', 'rosal', 'en', 'madr', 'en', 'pist', '⚠️', 'rtttttt', 'porfiiiii']","RT @GemittaGonzalez: ⚠️busco dos entradas para el concierto de Rosalía en Madrid en pista ⚠️ 
RTTTTTT porfiiiii",,0.0,0.0,neutral,Huelva,,['rosalia'],negative
263,tweets-sentiment_2,new-tweet,evI7VG0BakvBqqeYl5Wh,1.0,GNB_YARACUY,2019-09-21T14:00:39+00:00,"RT @GNB_Portuguesa: #19Septiembre||👉 Efectivos del CZGNB-31 P.A.C ""El Playon"" efectuaron la detención de un (1) cddano en el mcpio. Santa R…","['rt', '@', 'gnb_portugues', ':', '#', '19septiembre||👉', 'efect', 'del', 'czgnb-31', 'p.a.c', '``', 'el', 'playon', ""''"", 'efectu', 'la', 'detencion', 'de', 'un', '(', '1', ')', 'cddan', 'en', 'el', 'mcpi', '.', 'sant', 'r…']","RT @GNB_Portuguesa: #19Septiembre||👉 Efectivos del CZGNB-31 P.A.C ""El Playon"" efectuaron la detención de un (1) cddano en el mcpio. Santa R…",,0.0,0.0,neutral,San,19Septiembre,['rosalia'],negative
264,tweets-sentiment_2,new-tweet,8vI7VG0BakvBqqeY2JV6,1.0,MarcoosLuque,2019-09-21T13:49:48+00:00,"RT @momorelojero: Soy el unico que creia que la cancion de Rosalia decia “Cobertura” en vez de “Con altura”? 
Todo este tiempo cantando com…","['rt', '@', 'momorelojer', ':', 'soy', 'el', 'unic', 'que', 'crei', 'que', 'la', 'cancion', 'de', 'rosali', 'deci', '“', 'cobertur', '”', 'en', 'vez', 'de', '“', 'con', 'altur', '”', '?', 'tod', 'este', 'tiemp', 'cant', 'com…']","RT @momorelojero: Soy el unico que creia que la cancion de Rosalia decia “Cobertura” en vez de “Con altura”? 
Todo este tiempo cantando com…",,0.0,0.0,neutral,De,,['rosalia'],positive
265,tweets-sentiment_2,new-tweet,RfI7VG0BakvBqqeYgpWH,1.0,Mouteos21,2019-09-21T14:03:26+00:00,@Rosalia_E_R no seas vergonzosa😘😊,"['@', 'rosalia_e_r', 'no', 'seas', 'vergonzosa😘😊']",@Rosalia_E_R no seas vergonzosa😘😊,,0.0,0.0,neutral,Españita,,['rosalia'],negative
266,tweets-sentiment_2,new-tweet,RvI7VG0BakvBqqeYg5Xo,1.0,flaviadurante,2019-09-21T14:03:12+00:00,RT @RosaliaArg: 😂 | Nosotr@s esperando a que Rosalía anuncie shows en Argentina 🇦🇷.https://t.co/IJGF7Iuyor,"['rt', '@', 'rosaliaarg', ':', '😂', '|', 'nosotr', '@', 's', 'esper', 'a', 'que', 'rosal', 'anunci', 'shows', 'en', 'argentin', '🇦🇷.https', ':', '//t.co/ijgf7iuyor']",RT @RosaliaArg: 😂 | Nosotr@s esperando a que Rosalía anuncie shows en Argentina 🇦🇷.https://t.co/IJGF7Iuyor,,0.0,0.0,neutral,São,,['rosalia'],neutral
267,tweets-sentiment_2,new-tweet,hfI7VG0BakvBqqeYrZWk,1.0,reborntini,2019-09-21T13:57:51+00:00,RT @tve_tve: Tini Stoessel visita nuestro país y aprovecha para reaccionar a algunos de los videoclips españoles con más visitas del moment…,"['rt', '@', 'tve_tv', ':', 'tini', 'stoessel', 'visit', 'nuestr', 'pais', 'y', 'aprovech', 'par', 'reaccion', 'a', 'algun', 'de', 'los', 'videoclips', 'español', 'con', 'mas', 'visit', 'del', 'moment…']",RT @tve_tve: Tini Stoessel visita nuestro país y aprovecha para reaccionar a algunos de los videoclips españoles con más visitas del moment…,,0.0,0.0,neutral,,,['rosalia'],positive
268,tweets-sentiment_2,new-tweet,9vI7VG0BakvBqqeY4JX5,1.0,arantxaafdzz,2019-09-21T13:48:38+00:00,"RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…","['rt', '@', 'elrambodosach', ':', 'naci', 'en', 'andaluci', ',', 'mas', 'concret', 'en', 'jerez', ',', 'mis', 'padr', 'son', 'gitan', ',', 'tod', 'mis', 'abuel', 'son', 'gitan', ',', 'tod', 'mis', 'bisabuel…']","RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…",,0.0,0.0,neutral,,,['rosalia'],positive
269,tweets-sentiment_2,new-tweet,-vI7VG0BakvBqqeY65V7,1.0,_noyaaa7,2019-09-21T13:47:12+00:00,"@voldage Yo primero pensé que era bad gyal, luego rosalía y finalmente me di cuenta de que era la reina del brillo","['@', 'voldag', 'yo', 'primer', 'pens', 'que', 'era', 'bad', 'gyal', ',', 'lueg', 'rosal', 'y', 'final', 'me', 'di', 'cuent', 'de', 'que', 'era', 'la', 'rein', 'del', 'brill']","@voldage Yo primero pensé que era bad gyal, luego rosalía y finalmente me di cuenta de que era la reina del brillo",,-0.6999999999999998,0.6666666666666666,negative,Galiza,,['rosalia'],neutral
270,tweets-sentiment_2,new-tweet,c_I7VG0BakvBqqeYipUz,1.0,RadioGQ,2019-09-21T14:02:52+00:00,"ROSALÍA, J Balvin, El Guincho - Con Altura","['rosal', ',', 'j', 'balvin', ',', 'el', 'guinch', '-', 'con', 'altur']","ROSALÍA, J Balvin, El Guincho - Con Altura",,0.0,0.0,neutral,Houston,,['rosalia'],positive
271,tweets-sentiment_2,new-tweet,9fI7VG0BakvBqqeY35UL,1.0,roccocaine999,2019-09-21T13:49:17+00:00,puta soy la rosalia,"['put', 'soy', 'la', 'rosali']",puta soy la rosalia,,0.0,0.0,neutral,xanaxtonio,,['rosalia'],neutral
272,tweets-sentiment_2,new-tweet,vvI8VG0BakvBqqeYcJYG,1.0,xalittletoomuch,2019-09-21T13:28:23+00:00,"me copio de @stydiaftsizzy ;)
define tu gusto musical con 16 artistas/bandas sin importar el orden
shawn mendes
col… https://t.co/z5KmDsIYWD","['me', 'copi', 'de', '@', 'stydiaftsizzy', ';', ')', 'defin', 'tu', 'gust', 'musical', 'con', '16', 'artistas/band', 'sin', 'import', 'el', 'orden', 'shawn', 'mend', 'col…', 'https', ':', '//t.co/z5kmdsiywd']","me copio de @stydiaftsizzy ;)
define tu gusto musical con 16 artistas/bandas sin importar el orden
shawn mendes
col… https://t.co/z5KmDsIYWD",,0.125,0.5,positive,rosewood,,['rosalia'],positive
273,tweets-sentiment_2,new-tweet,6vI8VG0BakvBqqeYcpY_,1.0,inigoalvarz_,2019-09-21T13:28:19+00:00,RT @indomxble: Mi profesora de marketing digital ha parado la clase para poder comprarse las entradas de Rosalía. What a situación,"['rt', '@', 'indomxbl', ':', 'mi', 'profesor', 'de', 'marketing', 'digital', 'ha', 'par', 'la', 'clas', 'par', 'pod', 'compr', 'las', 'entrad', 'de', 'rosal', '.', 'what', 'a', 'situacion']",RT @indomxble: Mi profesora de marketing digital ha parado la clase para poder comprarse las entradas de Rosalía. What a situación,,0.0,0.0,neutral,,,['rosalia'],positive
274,tweets-sentiment_2,new-tweet,8fI8VG0BakvBqqeYgZbf,1.0,GelyMuruaga,2019-09-21T13:25:49+00:00,"RT @Cantaresdeserea: ""Unha vez tiven un cravo
cravado no corazón,
i eu non me acordo xa se era aquel cravo
de ouro, de ferro ou de amor"".…","['rt', '@', 'cantaresdesere', ':', '``', 'unha', 'vez', 'tiv', 'un', 'crav', 'crav', 'no', 'corazon', ',', 'i', 'eu', 'non', 'me', 'acord', 'xa', 'se', 'era', 'aquel', 'crav', 'de', 'our', ',', 'de', 'ferr', 'ou', 'de', 'amor', ""''"", '.…']","RT @Cantaresdeserea: ""Unha vez tiven un cravo
cravado no corazón,
i eu non me acordo xa se era aquel cravo
de ouro, de ferro ou de amor"".…",,0.0,0.0,neutral,México,,['rosalia'],neutral
275,tweets-sentiment_2,new-tweet,-fI8VG0BakvBqqeYj5YM,1.0,bestiiica,2019-09-21T13:23:58+00:00,"RT @_OficialDani: No olvidemos a esta señora que dijo verdades como puños respecto al concierto de Lady Gaga, que está pasando lo mismo con…","['rt', '@', '_oficialdani', ':', 'no', 'olvid', 'a', 'esta', 'señor', 'que', 'dij', 'verdad', 'com', 'puñ', 'respect', 'al', 'conciert', 'de', 'lady', 'gag', ',', 'que', 'esta', 'pas', 'lo', 'mism', 'con…']","RT @_OficialDani: No olvidemos a esta señora que dijo verdades como puños respecto al concierto de Lady Gaga, que está pasando lo mismo con…",,0.0,0.0,neutral,,,['rosalia'],neutral
276,tweets-sentiment_2,new-tweet,vPI8VG0BakvBqqeYbJY5,1.0,EstebanNV00,2019-09-21T13:28:57+00:00,@el_nakamori Weon es que no ; yo estoy full con di mi nombre y no me gusta la rosalia pero su concepto estético me tiene  guuurl,"['@', 'el_nakamori', 'weon', 'es', 'que', 'no', ';', 'yo', 'estoy', 'full', 'con', 'di', 'mi', 'nombr', 'y', 'no', 'me', 'gust', 'la', 'rosali', 'per', 'su', 'concept', 'estet', 'me', 'tien', 'guuurl']",@el_nakamori Weon es que no ; yo estoy full con di mi nombre y no me gusta la rosalia pero su concepto estético me tiene  guuurl,,0.35,0.55,positive,,,['rosalia'],neutral
277,tweets-sentiment_2,new-tweet,_PI8VG0BakvBqqeYk5Y4,1.0,Agos_DelGobbo,2019-09-21T13:23:03+00:00,RT @AleApolonioSL: No se si está entrenando para jugar contra Boca o si está bailanLA ROSALIA. https://t.co/rdEBO5KRGq,"['rt', '@', 'aleapoloniosl', ':', 'no', 'se', 'si', 'esta', 'entren', 'par', 'jug', 'contr', 'boc', 'o', 'si', 'esta', 'bailanl', 'rosali', '.', 'https', ':', '//t.co/rdebo5krgq']",RT @AleApolonioSL: No se si está entrenando para jugar contra Boca o si está bailanLA ROSALIA. https://t.co/rdEBO5KRGq,,0.0,0.0,neutral,Bahia,,['rosalia'],positive
278,tweets-sentiment_2,new-tweet,L_I8VG0BakvBqqeYpZfj,1.0,ByDaniiX03,2019-09-21T13:21:56+00:00,RT @DannyFeyn: no se que es peor rosalia o la billie eilish de los cojones,"['rt', '@', 'dannyfeyn', ':', 'no', 'se', 'que', 'es', 'peor', 'rosali', 'o', 'la', 'billi', 'eilish', 'de', 'los', 'cojon']",RT @DannyFeyn: no se que es peor rosalia o la billie eilish de los cojones,,0.0,0.0,neutral,Granada,,['rosalia'],neutral
279,tweets-sentiment_2,new-tweet,8_I8VG0BakvBqqeYhpZe,1.0,Luvbrains,2019-09-21T13:24:51+00:00,rosalía whises https://t.co/XkYiEOW1ZS,"['rosal', 'whis', 'https', ':', '//t.co/xkyieow1zs']",rosalía whises https://t.co/XkYiEOW1ZS,,0.0,0.0,neutral,Rapture,,['rosalia'],positive
280,tweets-sentiment_2,new-tweet,MvI8VG0BakvBqqeYqpfg,1.0,sugus37,2019-09-21T13:21:19+00:00,@Rosalia_E_R Buen sábado 😘😘💞,"['@', 'rosalia_e_r', 'buen', 'sab', '😘😘💞']",@Rosalia_E_R Buen sábado 😘😘💞,,0.0,0.0,neutral,Kilmes,,['rosalia'],negative
281,tweets-sentiment_2,new-tweet,8PI8VG0BakvBqqeYfZZW,1.0,cowboejojo,2019-09-21T13:26:21+00:00,@tenIovely la rosalía???????,"['@', 'teniovely', 'la', 'rosal', '?', '?', '?', '?', '?', '?', '?']",@tenIovely la rosalía???????,,0.0,0.0,neutral,,,['rosalia'],neutral
282,tweets-sentiment_2,new-tweet,OPI9VG0BakvBqqeYWpjK,1.0,ErHavie,2019-09-21T12:54:24+00:00,@Sekkrah Que venga a la empalmada La Rosalia,"['@', 'sekkrah', 'que', 'veng', 'a', 'la', 'empalm', 'la', 'rosali']",@Sekkrah Que venga a la empalmada La Rosalia,,0.0,0.0,neutral,Tarragona,,['rosalia'],negative
283,tweets-sentiment_2,new-tweet,OfI9VG0BakvBqqeYXJhl,1.0,_perseids352,2019-09-21T12:54:23+00:00,"He llegado algo tarde, pero he llegado. Videazo. Ahora todavía me gusta más ese peazo disco.

ROSALÍA: Lo que nadie… https://t.co/NA3EF70ABw","['he', 'lleg', 'algo', 'tard', ',', 'per', 'he', 'lleg', '.', 'videaz', '.', 'ahor', 'todav', 'me', 'gust', 'mas', 'ese', 'peaz', 'disc', '.', 'rosal', ':', 'lo', 'que', 'nadie…', 'https', ':', '//t.co/na3ef70abw']","He llegado algo tarde, pero he llegado. Videazo. Ahora todavía me gusta más ese peazo disco.

ROSALÍA: Lo que nadie… https://t.co/NA3EF70ABw",,0.0,0.0,neutral,Zanarkand,,['rosalia'],negative
284,tweets-sentiment_2,new-tweet,rvI8VG0BakvBqqeY85dp,1.0,DamnCitrus,2019-09-21T13:08:06+00:00,"RT @StuckOn505: yo cuando me he levantado esta mañana pensando que conseguiría una entrada para el concierto de rosalía: 🤗😁

yo después de…","['rt', '@', 'stuckon505', ':', 'yo', 'cuand', 'me', 'he', 'levant', 'esta', 'mañan', 'pens', 'que', 'consegu', 'una', 'entrad', 'par', 'el', 'conciert', 'de', 'rosal', ':', '🤗😁', 'yo', 'despues', 'de…']","RT @StuckOn505: yo cuando me he levantado esta mañana pensando que conseguiría una entrada para el concierto de rosalía: 🤗😁

yo después de…",,0.0,0.0,neutral,Madrid,,['rosalia'],negative
285,tweets-sentiment_2,new-tweet,7_I9VG0BakvBqqeYHpdd,1.0,Alvaro_RG_94,2019-09-21T13:02:47+00:00,"RT @Cantaresdeserea: ""Unha vez tiven un cravo
cravado no corazón,
i eu non me acordo xa se era aquel cravo
de ouro, de ferro ou de amor"".…","['rt', '@', 'cantaresdesere', ':', '``', 'unha', 'vez', 'tiv', 'un', 'crav', 'crav', 'no', 'corazon', ',', 'i', 'eu', 'non', 'me', 'acord', 'xa', 'se', 'era', 'aquel', 'crav', 'de', 'our', ',', 'de', 'ferr', 'ou', 'de', 'amor', ""''"", '.…']","RT @Cantaresdeserea: ""Unha vez tiven un cravo
cravado no corazón,
i eu non me acordo xa se era aquel cravo
de ouro, de ferro ou de amor"".…",,0.0,0.0,neutral,,,['rosalia'],neutral
286,tweets-sentiment_2,new-tweet,7PI9VG0BakvBqqeYGJdM,1.0,LuisAlejaSanXIV,2019-09-21T13:02:57+00:00,"RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…","['rt', '@', 'elrambodosach', ':', 'naci', 'en', 'andaluci', ',', 'mas', 'concret', 'en', 'jerez', ',', 'mis', 'padr', 'son', 'gitan', ',', 'tod', 'mis', 'abuel', 'son', 'gitan', ',', 'tod', 'mis', 'bisabuel…']","RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…",,0.0,0.0,neutral,Illescas,,['rosalia'],negative
287,tweets-sentiment_2,new-tweet,N_I9VG0BakvBqqeYWZhM,1.0,mari_li_ca,2019-09-21T12:55:04+00:00,Se agotan las entradas de Rosalía en cuestión de minutos y añaden una nueva fecha para Barcelona https://t.co/v7JxC7FSjw,"['se', 'agot', 'las', 'entrad', 'de', 'rosal', 'en', 'cuestion', 'de', 'minut', 'y', 'añad', 'una', 'nuev', 'fech', 'par', 'barcelon', 'https', ':', '//t.co/v7jxc7fsjw']",Se agotan las entradas de Rosalía en cuestión de minutos y añaden una nueva fecha para Barcelona https://t.co/v7JxC7FSjw,,0.0,0.0,neutral,Córdoba,,['rosalia'],negative
288,tweets-sentiment_2,new-tweet,tvI9VG0BakvBqqeYAJf9,1.0,miguevteess,2019-09-21T13:06:54+00:00,"RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…","['rt', '@', 'elrambodosach', ':', 'naci', 'en', 'andaluci', ',', 'mas', 'concret', 'en', 'jerez', ',', 'mis', 'padr', 'son', 'gitan', ',', 'tod', 'mis', 'abuel', 'son', 'gitan', ',', 'tod', 'mis', 'bisabuel…']","RT @ElRamboDosach: Naci en Andalucia, mas concretamente en jerez, mis padres son gitanos, todos mis abuelos son gitanos, todos mis bisabuel…",,0.0,0.0,neutral,,,['rosalia'],negative
289,tweets-sentiment_2,new-tweet,uPI9VG0BakvBqqeYBJfm,1.0,doniamargarita,2019-09-21T13:06:01+00:00,@Rosalia_E_R Hola Ro😘🌷,"['@', 'rosalia_e_r', 'hol', 'ro😘🌷']",@Rosalia_E_R Hola Ro😘🌷,,0.0,0.0,neutral,En,,['rosalia'],positive
290,tweets-sentiment_2,new-tweet,ufI9VG0BakvBqqeYBpet,1.0,torbellini,2019-09-21T13:05:46+00:00,qué ganas tengo de ver a la rosalía en diciembre,"['que', 'gan', 'teng', 'de', 'ver', 'a', 'la', 'rosal', 'en', 'diciembr']",qué ganas tengo de ver a la rosalía en diciembre,,0.0,0.0,neutral,london,,['rosalia'],negative
291,tweets-sentiment_2,new-tweet,u_I9VG0BakvBqqeYCpfd,1.0,tencherie,2019-09-21T13:05:20+00:00,a ver si les llega bad gyal como les ha llegado rosalía,"['a', 'ver', 'si', 'les', 'lleg', 'bad', 'gyal', 'com', 'les', 'ha', 'lleg', 'rosal']",a ver si les llega bad gyal como les ha llegado rosalía,,-0.6999999999999998,0.6666666666666666,negative,,,['rosalia'],positive
292,tweets-sentiment_2,new-tweet,s_I8VG0BakvBqqeY_Jfi,1.0,RoodriAcosta,2019-09-21T13:07:16+00:00,Ere única mamacita Rosalia,"['ere', 'unic', 'mamacit', 'rosali']",Ere única mamacita Rosalia,,0.0,0.0,neutral,,,['rosalia'],negative
293,tweets-sentiment_2,new-tweet,8vI9VG0BakvBqqeYyJjL,1.0,vnprolific,2019-09-21T12:39:02+00:00,"RT @_OficialDani: No olvidemos a esta señora que dijo verdades como puños respecto al concierto de Lady Gaga, que está pasando lo mismo con…","['rt', '@', '_oficialdani', ':', 'no', 'olvid', 'a', 'esta', 'señor', 'que', 'dij', 'verdad', 'com', 'puñ', 'respect', 'al', 'conciert', 'de', 'lady', 'gag', ',', 'que', 'esta', 'pas', 'lo', 'mism', 'con…']","RT @_OficialDani: No olvidemos a esta señora que dijo verdades como puños respecto al concierto de Lady Gaga, que está pasando lo mismo con…",,0.0,0.0,neutral,,,['rosalia'],neutral
294,tweets-sentiment_2,new-tweet,7PI9VG0BakvBqqeYv5hS,1.0,hopehoseok7,2019-09-21T12:40:44+00:00,RT @myyjeon_: os quejáis de la venta de entradas de la Rosalía y de que se han agotado súper rápido......... como se nota que no os habéis…,"['rt', '@', 'myyjeon_', ':', 'os', 'quej', 'de', 'la', 'vent', 'de', 'entrad', 'de', 'la', 'rosal', 'y', 'de', 'que', 'se', 'han', 'agot', 'sup', 'rap', '...', '...', '...', 'com', 'se', 'not', 'que', 'no', 'os', 'habeis…']",RT @myyjeon_: os quejáis de la venta de entradas de la Rosalía y de que se han agotado súper rápido......... como se nota que no os habéis…,,0.0,0.0,neutral,España,,['rosalia'],positive
295,tweets-sentiment_2,new-tweet,9PI9VG0BakvBqqeYzJhF,1.0,PB_LiLM4NU,2019-09-21T12:38:18+00:00,"RT @javiersimslope: la zowi: chocho puta dinero

bad gyal: polla

rosalía: la rosalía

beatriz luengo: creyones rojos de labios","['rt', '@', 'javiersimslop', ':', 'la', 'zowi', ':', 'choch', 'put', 'diner', 'bad', 'gyal', ':', 'poll', 'rosal', ':', 'la', 'rosal', 'beatriz', 'lueng', ':', 'creyon', 'roj', 'de', 'labi']","RT @javiersimslope: la zowi: chocho puta dinero

bad gyal: polla

rosalía: la rosalía

beatriz luengo: creyones rojos de labios",,-0.6999999999999998,0.6666666666666666,negative,Valencia,,['rosalia'],negative
296,tweets-sentiment_2,new-tweet,IvI9VG0BakvBqqeY0pm1,1.0,sadvantegi,2019-09-21T12:37:17+00:00,mis vecinos me despertaron con rosalia a todo lo que da :)) me levanté y dejaron de escuchar música,"['mis', 'vecin', 'me', 'despert', 'con', 'rosali', 'a', 'tod', 'lo', 'que', 'da', ':', ')', ')', 'me', 'levant', 'y', 'dej', 'de', 'escuch', 'music']",mis vecinos me despertaron con rosalia a todo lo que da :)) me levanté y dejaron de escuchar música,,0.5,1.0,positive,hardstan,,['rosalia'],negative
297,tweets-sentiment_2,new-tweet,t_I9VG0BakvBqqeYqpi3,1.0,sonitafvillaz,2019-09-21T12:43:55+00:00,"RT @LolitaDixxon: Mis amigas: ¿cómo ha ido la compra de entradas de Rosalía?

Yo: malamente.","['rt', '@', 'lolitadixxon', ':', 'mis', 'amig', ':', '¿com', 'ha', 'ido', 'la', 'compr', 'de', 'entrad', 'de', 'rosal', '?', 'yo', ':', 'mal', '.']","RT @LolitaDixxon: Mis amigas: ¿cómo ha ido la compra de entradas de Rosalía?

Yo: malamente.",,0.0,0.0,neutral,,,['rosalia'],negative
298,tweets-sentiment_2,new-tweet,7_I9VG0BakvBqqeYw5i-,1.0,AguSanhueza,2019-09-21T12:40:32+00:00,Empece a cantar malamente de la rosalia en voz alta en pleno koko jajajajajaja que verguenza,"['empec', 'a', 'cant', 'mal', 'de', 'la', 'rosali', 'en', 'voz', 'alta', 'en', 'plen', 'kok', 'jajajajajaj', 'que', 'verguenz']",Empece a cantar malamente de la rosalia en voz alta en pleno koko jajajajajaja que verguenza,,0.0,0.0,neutral,,,['rosalia'],negative
299,tweets-sentiment_2,new-tweet,sfI9VG0BakvBqqeYn5gt,1.0,SagrarioMartn1,2019-09-21T12:45:05+00:00,"La Rosalia: El mal querer
Angie: El mal perder
Yo: 🥳 https://t.co/kDQYN8Xzp5","['la', 'rosali', ':', 'el', 'mal', 'quer', 'angi', ':', 'el', 'mal', 'perd', 'yo', ':', '🥳', 'https', ':', '//t.co/kdqyn8xzp5']","La Rosalia: El mal querer
Angie: El mal perder
Yo: 🥳 https://t.co/kDQYN8Xzp5",,0.0,0.0,neutral,Republica,,['rosalia'],negative
300,tweets-sentiment_2,new-tweet,K_I9VG0BakvBqqeY4pnM,1.0,DannyFeyn,2019-09-21T12:32:58+00:00,no se que es peor rosalia o la billie eilish de los cojones,"['no', 'se', 'que', 'es', 'peor', 'rosali', 'o', 'la', 'billi', 'eilish', 'de', 'los', 'cojon']",no se que es peor rosalia o la billie eilish de los cojones,,0.0,0.0,neutral,Motril,,['rosalia'],neutral
301,tweets-sentiment_2,new-tweet,L_I9VG0BakvBqqeY6ZnD,1.0,Pinkyjosue1,2019-09-21T12:31:37+00:00,@AstridJaneth Tu no sabes loco tengo el paso nuevo de Rosalia 😌,"['@', 'astridjaneth', 'tu', 'no', 'sab', 'loc', 'teng', 'el', 'pas', 'nuev', 'de', 'rosali', '😌']",@AstridJaneth Tu no sabes loco tengo el paso nuevo de Rosalia 😌,,0.0,0.0,neutral,,,['rosalia'],negative
